OrderID,OrderDate,ShipDate,CustomerID,ProductID,RegionID,SalesChannel,PaymentMethod,Quantity,UnitPrice,Discount,TotalSales,TotalCost,TotalProfit
ORD-2025-01686,2025-09-11,2025-09-14,CUST-0014,PRD-007,R108,Distributor,Credit Card,4,129,0.05,490.2,220,270.2
ORD-2025-02648,2025-09-11,2025-09-14,CUST-0019,PRD-024,R106,Distributor,Bank Transfer,5,549,0.1,2470.5,1200,1270.5
ORD-2025-00489,2025-09-12,2025-09-16,CUST-0022,PRD-025,R102,Online,Cash,2,620,0,1240,580,660
ORD-2025-03252,2025-09-12,2025-09-16,CUST-0003,PRD-017,R102,Distributor,PayPal,4,139,0.05,528.2,260,268.2
ORD-2025-00270,2025-09-13,2025-09-14,CUST-0048,PRD-022,R104,In-Store,Cash,4,450,0.2,1440,840,600
ORD-2025-00283,2025-09-13,2025-09-17,CUST-0150,PRD-006,R103,Online,PayPal,5,89,0.15,378.25,175,203.25
ORD-2025-00848,2025-09-13,2025-09-17,CUST-0185,PRD-021,R105,Online,Bank Transfer,6,289,0.15,1473.9,720,753.9
ORD-2025-03383,2025-09-13,2025-09-15,CUST-0024,PRD-019,R108,In-Store,Cash,4,175,0,700,300,400
ORD-2025-00132,2025-09-14,2025-09-19,CUST-0222,PRD-013,R102,Distributor,Bank Transfer,3,28,0.2,67.2,42,25.2
ORD-2025-02323,2025-09-14,2025-09-16,CUST-0056,PRD-015,R103,In-Store,Bank Transfer,2,15,0,30,10,20
ORD-2025-03138,2025-09-14,2025-09-15,CUST-0165,PRD-019,R101,Online,PayPal,1,175,0.05,166.25,75,91.25
ORD-2025-00423,2025-09-15,2025-09-19,CUST-0131,PRD-004,R104,Distributor,Bank Transfer,4,2199,0,8796,5600,3196
ORD-2025-00505,2025-09-15,2025-09-19,CUST-0053,PRD-003,R102,Online,Cash,1,749,0.05,711.55,480,231.55
ORD-2025-00527,2025-09-15,2025-09-18,CUST-0187,PRD-001,R108,Distributor,Cash,4,999,0.2,3196.8,2600,596.8
ORD-2025-01868,2025-09-15,2025-09-17,CUST-0170,PRD-016,R104,Distributor,PayPal,1,24,0.2,19.2,9,10.2
ORD-2025-00910,2025-09-16,2025-09-19,CUST-0084,PRD-004,R101,Distributor,Credit Card,4,2199,0,8796,5600,3196
ORD-2025-01153,2025-09-16,2025-09-17,CUST-0151,PRD-028,R108,In-Store,Cash,4,135,0.2,432,240,192
ORD-2025-01585,2025-09-16,2025-09-19,CUST-0219,PRD-018,R102,Online,PayPal,1,85,0.05,80.75,40,40.75
ORD-2025-01748,2025-09-16,2025-09-19,CUST-0089,PRD-022,R102,Online,Credit Card,5,450,0.2,1800,1050,750
ORD-2025-02463,2025-09-16,2025-09-17,CUST-0121,PRD-025,R103,Distributor,Bank Transfer,5,620,0.1,2790,1450,1340
ORD-2025-02871,2025-09-16,2025-09-19,CUST-0126,PRD-004,R108,Distributor,Bank Transfer,3,2199,0.15,5607.45,4200,1407.45
ORD-2025-03094,2025-09-16,2025-09-20,CUST-0195,PRD-020,R101,Distributor,Cash,4,230,0.15,782,440,342
ORD-2025-03451,2025-09-16,2025-09-18,CUST-0080,PRD-016,R107,Online,PayPal,1,24,0.05,22.8,9,13.8
ORD-2025-00099,2025-09-17,2025-09-19,CUST-0068,PRD-020,R104,Online,PayPal,2,230,0,460,220,240
ORD-2025-00439,2025-09-17,2025-09-19,CUST-0206,PRD-020,R101,Distributor,PayPal,4,230,0.15,782,440,342
ORD-2025-02543,2025-09-17,2025-09-21,CUST-0200,PRD-016,R102,In-Store,PayPal,3,24,0,72,27,45
ORD-2025-00087,2025-09-18,2025-09-19,CUST-0234,PRD-010,R107,In-Store,Credit Card,2,799,0.05,1518.1,840,678.1
ORD-2025-01618,2025-09-18,2025-09-22,CUST-0070,PRD-005,R104,In-Store,Credit Card,2,39,0.05,74.1,30,44.1
ORD-2025-02094,2025-09-18,2025-09-23,CUST-0034,PRD-026,R107,Distributor,PayPal,6,210,0,1260,570,690
ORD-2025-01005,2025-09-19,2025-09-21,CUST-0073,PRD-024,R104,Distributor,PayPal,2,549,0,1098,480,618
ORD-2025-01658,2025-09-19,2025-09-22,CUST-0049,PRD-005,R107,Online,PayPal,4,39,0,156,60,96
ORD-2025-02716,2025-09-19,2025-09-22,CUST-0187,PRD-006,R105,Online,Bank Transfer,1,89,0.15,75.65,35,40.65
ORD-2025-00306,2025-09-20,2025-09-23,CUST-0217,PRD-008,R107,In-Store,PayPal,3,49,0.05,139.65,54,85.65
ORD-2025-00952,2025-09-20,2025-09-21,CUST-0176,PRD-026,R107,In-Store,Credit Card,5,210,0,1050,475,575
ORD-2025-00287,2025-09-21,2025-09-23,CUST-0039,PRD-003,R106,Online,Credit Card,5,749,0.05,3557.75,2400,1157.75
ORD-2025-00327,2025-09-21,2025-09-24,CUST-0077,PRD-023,R101,In-Store,Credit Card,1,149,0.05,141.55,65,76.55
ORD-2025-00998,2025-09-21,2025-09-24,CUST-0002,PRD-009,R107,Distributor,Bank Transfer,3,329,0,987,540,447
ORD-2025-01376,2025-09-21,2025-09-26,CUST-0146,PRD-026,R104,Online,Bank Transfer,2,210,0,420,190,230
ORD-2025-01492,2025-09-21,2025-09-24,CUST-0210,PRD-015,R105,In-Store,PayPal,2,15,0.15,25.5,10,15.5
ORD-2025-00929,2025-09-22,2025-09-27,CUST-0075,PRD-001,R101,In-Store,Bank Transfer,6,999,0,5994,3900,2094
ORD-2025-02470,2025-09-22,2025-09-25,CUST-0083,PRD-028,R106,In-Store,PayPal,6,135,0.15,688.5,360,328.5
ORD-2025-00129,2025-09-23,2025-09-27,CUST-0014,PRD-012,R106,Distributor,Credit Card,5,199,0.15,845.75,450,395.75
ORD-2025-02060,2025-09-23,2025-09-26,CUST-0124,PRD-020,R103,Distributor,PayPal,5,230,0.05,1092.5,550,542.5
ORD-2025-02649,2025-09-23,2025-09-25,CUST-0248,PRD-020,R104,Online,Cash,5,230,0.2,920,550,370
ORD-2025-00118,2025-09-24,2025-09-25,CUST-0080,PRD-007,R101,Online,Bank Transfer,2,129,0,258,110,148
ORD-2025-00485,2025-09-24,2025-09-26,CUST-0121,PRD-005,R103,In-Store,PayPal,2,39,0.05,74.1,30,44.1
ORD-2025-03024,2025-09-24,2025-09-27,CUST-0005,PRD-010,R102,Distributor,PayPal,2,799,0,1598,840,758
ORD-2025-03072,2025-09-24,2025-09-26,CUST-0020,PRD-019,R108,In-Store,Cash,1,175,0.05,166.25,75,91.25
ORD-2025-00081,2025-09-25,2025-09-30,CUST-0100,PRD-010,R104,Distributor,PayPal,4,799,0.15,2716.6,1680,1036.6
ORD-2025-00782,2025-09-25,2025-09-30,CUST-0232,PRD-005,R107,In-Store,Cash,5,39,0,195,75,120
ORD-2025-01043,2025-09-25,2025-09-28,CUST-0063,PRD-001,R108,In-Store,Cash,4,999,0.1,3596.4,2600,996.4
ORD-2025-01349,2025-09-26,2025-09-29,CUST-0008,PRD-026,R106,In-Store,Bank Transfer,5,210,0.05,997.5,475,522.5
ORD-2025-02041,2025-09-27,2025-09-30,CUST-0222,PRD-009,R103,Distributor,Credit Card,3,329,0.05,937.65,540,397.65
ORD-2025-02132,2025-09-27,2025-09-29,CUST-0105,PRD-010,R107,Distributor,Credit Card,2,799,0,1598,840,758
ORD-2025-02788,2025-09-27,2025-09-28,CUST-0021,PRD-022,R105,Distributor,Bank Transfer,6,450,0.05,2565,1260,1305
ORD-2025-02992,2025-09-28,2025-10-02,CUST-0220,PRD-027,R104,Online,Cash,2,260,0,520,230,290
ORD-2025-03083,2025-09-28,2025-10-03,CUST-0027,PRD-006,R108,Online,Cash,1,89,0.15,75.65,35,40.65
ORD-2025-03212,2025-09-29,2025-10-03,CUST-0215,PRD-027,R104,In-Store,Credit Card,5,260,0.15,1105,575,530
ORD-2025-03463,2025-09-29,2025-10-01,CUST-0132,PRD-014,R105,Online,Cash,2,22,0.2,35.2,16,19.2
ORD-2025-00717,2025-09-30,2025-10-03,CUST-0093,PRD-005,R106,Distributor,Cash,5,39,0,195,75,120
ORD-2025-01990,2025-09-30,2025-10-03,CUST-0164,PRD-027,R101,Online,Credit Card,5,260,0.05,1235,575,660
ORD-2025-03262,2025-09-30,2025-10-01,CUST-0038,PRD-011,R107,Online,Credit Card,1,499,0.05,474.05,260,214.05
ORD-2025-03385,2025-10-01,2025-10-03,CUST-0148,PRD-007,R102,Online,Credit Card,4,129,0.1,464.4,220,244.4
ORD-2025-00397,2025-10-02,2025-10-04,CUST-0141,PRD-003,R107,Online,PayPal,4,749,0.05,2846.2,1920,926.2
ORD-2025-00579,2025-10-02,2025-10-04,CUST-0240,PRD-002,R101,Distributor,PayPal,5,1699,0.1,7645.5,5500,2145.5
ORD-2025-00824,2025-10-02,2025-10-07,CUST-0201,PRD-002,R101,In-Store,Bank Transfer,3,1699,0,5097,3300,1797
ORD-2025-01225,2025-10-02,2025-10-03,CUST-0113,PRD-011,R101,Online,Credit Card,1,499,0,499,260,239
ORD-2025-02316,2025-10-02,2025-10-05,CUST-0031,PRD-025,R104,Distributor,Credit Card,6,620,0.15,3162,1740,1422
ORD-2025-02693,2025-10-02,2025-10-05,CUST-0026,PRD-018,R105,In-Store,Credit Card,6,85,0.2,408,240,168
ORD-2025-02699,2025-10-02,2025-10-05,CUST-0114,PRD-003,R103,Distributor,Cash,1,749,0,749,480,269
ORD-2025-03339,2025-10-02,2025-10-07,CUST-0158,PRD-017,R104,In-Store,Cash,6,139,0.05,792.3,390,402.3
ORD-2025-00144,2025-10-03,2025-10-08,CUST-0120,PRD-013,R107,In-Store,Cash,3,28,0,84,42,42
ORD-2025-01971,2025-10-04,2025-10-07,CUST-0239,PRD-014,R101,In-Store,Bank Transfer,4,22,0,88,32,56
ORD-2025-00615,2025-10-05,2025-10-06,CUST-0031,PRD-026,R104,In-Store,Bank Transfer,6,210,0.05,1197,570,627
ORD-2025-00897,2025-10-05,2025-10-06,CUST-0071,PRD-024,R105,In-Store,Bank Transfer,1,549,0.05,521.55,240,281.55
ORD-2025-01851,2025-10-05,2025-10-10,CUST-0153,PRD-017,R105,Online,Cash,4,139,0.2,444.8,260,184.8
ORD-2025-03019,2025-10-05,2025-10-09,CUST-0020,PRD-026,R105,Distributor,Cash,1,210,0.2,168,95,73
ORD-2025-03123,2025-10-05,2025-10-08,CUST-0112,PRD-021,R108,Online,Bank Transfer,5,289,0.05,1372.75,600,772.75
ORD-2025-01314,2025-10-06,2025-10-09,CUST-0249,PRD-017,R104,Online,PayPal,5,139,0.15,590.75,325,265.75
ORD-2025-01341,2025-10-06,2025-10-10,CUST-0202,PRD-015,R101,Distributor,Credit Card,2,15,0.15,25.5,10,15.5
ORD-2025-00097,2025-10-07,2025-10-09,CUST-0097,PRD-011,R103,Distributor,Credit Card,6,499,0.1,2694.6,1560,1134.6
ORD-2025-00504,2025-10-07,2025-10-09,CUST-0128,PRD-023,R107,Distributor,Credit Card,4,149,0.05,566.2,260,306.2
ORD-2025-01297,2025-10-07,2025-10-12,CUST-0149,PRD-002,R105,Distributor,Credit Card,1,1699,0.15,1444.15,1100,344.15
ORD-2025-02422,2025-10-07,2025-10-11,CUST-0020,PRD-003,R106,Distributor,Cash,6,749,0.05,4269.3,2880,1389.3
ORD-2025-03073,2025-10-07,2025-10-12,CUST-0031,PRD-023,R101,In-Store,Credit Card,5,149,0.05,707.75,325,382.75
ORD-2025-00981,2025-10-08,2025-10-11,CUST-0197,PRD-012,R108,Distributor,Cash,6,199,0,1194,540,654
ORD-2025-01370,2025-10-08,2025-10-13,CUST-0164,PRD-019,R106,In-Store,Credit Card,6,175,0.1,945,450,495
ORD-2025-02283,2025-10-08,2025-10-13,CUST-0126,PRD-027,R103,Distributor,PayPal,5,260,0,1300,575,725
ORD-2025-02337,2025-10-08,2025-10-12,CUST-0049,PRD-014,R102,Online,Cash,5,22,0.1,99,40,59
ORD-2025-00271,2025-10-09,2025-10-14,CUST-0003,PRD-016,R106,In-Store,Cash,6,24,0.15,122.4,54,68.4
ORD-2025-01976,2025-10-09,2025-10-11,CUST-0239,PRD-022,R108,Distributor,Cash,4,450,0.2,1440,840,600
ORD-2025-00216,2025-10-10,2025-10-14,CUST-0088,PRD-015,R108,Online,PayPal,5,15,0,75,25,50
ORD-2025-01505,2025-10-10,2025-10-11,CUST-0017,PRD-011,R106,Online,Bank Transfer,3,499,0,1497,780,717
ORD-2025-01567,2025-10-10,2025-10-13,CUST-0228,PRD-003,R102,In-Store,Cash,6,749,0.2,3595.2,2880,715.2
ORD-2025-01937,2025-10-10,2025-10-11,CUST-0045,PRD-016,R104,Distributor,Credit Card,3,24,0.15,61.2,27,34.2
ORD-2025-02402,2025-10-10,2025-10-11,CUST-0042,PRD-023,R108,Online,Bank Transfer,5,149,0,745,325,420
ORD-2025-03203,2025-10-12,2025-10-16,CUST-0074,PRD-004,R106,In-Store,Bank Transfer,4,2199,0.1,7916.4,5600,2316.4
ORD-2025-01969,2025-10-13,2025-10-15,CUST-0230,PRD-023,R102,Online,Credit Card,4,149,0.15,506.6,260,246.6
ORD-2025-02210,2025-10-13,2025-10-15,CUST-0007,PRD-024,R108,Online,PayPal,3,549,0.05,1564.65,720,844.65
ORD-2025-01061,2025-10-14,2025-10-17,CUST-0091,PRD-009,R104,Online,PayPal,6,329,0.05,1875.3,1080,795.3
ORD-2025-01076,2025-10-14,2025-10-16,CUST-0086,PRD-010,R104,Distributor,PayPal,2,799,0.05,1518.1,840,678.1
ORD-2025-03493,2025-10-14,2025-10-16,CUST-0043,PRD-019,R101,In-Store,PayPal,3,175,0.2,420,225,195
ORD-2025-00377,2025-10-15,2025-10-17,CUST-0020,PRD-021,R108,Online,Cash,5,289,0,1445,600,845
ORD-2025-01278,2025-10-15,2025-10-16,CUST-0248,PRD-013,R101,In-Store,Cash,5,28,0.15,119,70,49
ORD-2025-01501,2025-10-15,2025-10-17,CUST-0083,PRD-025,R107,In-Store,Credit Card,4,620,0.2,1984,1160,824
ORD-2025-02080,2025-10-15,2025-10-19,CUST-0007,PRD-001,R102,In-Store,PayPal,4,999,0.05,3796.2,2600,1196.2
ORD-2025-02484,2025-10-15,2025-10-20,CUST-0051,PRD-012,R106,Distributor,Cash,1,199,0,199,90,109
ORD-2025-00259,2025-10-16,2025-10-20,CUST-0202,PRD-003,R101,In-Store,PayPal,2,749,0,1498,960,538
ORD-2025-00609,2025-10-16,2025-10-19,CUST-0016,PRD-024,R105,Distributor,PayPal,5,549,0.15,2333.25,1200,1133.25
ORD-2025-02009,2025-10-16,2025-10-18,CUST-0170,PRD-013,R103,Online,PayPal,5,28,0.1,126,70,56
ORD-2025-00220,2025-10-17,2025-10-22,CUST-0014,PRD-008,R105,Online,PayPal,5,49,0,245,90,155
ORD-2025-00239,2025-10-17,2025-10-20,CUST-0246,PRD-009,R107,Distributor,PayPal,5,329,0.15,1398.25,900,498.25
ORD-2025-02053,2025-10-17,2025-10-19,CUST-0147,PRD-022,R106,In-Store,Bank Transfer,4,450,0,1800,840,960
ORD-2025-03226,2025-10-17,2025-10-22,CUST-0119,PRD-009,R101,In-Store,Credit Card,4,329,0.15,1118.6,720,398.6
ORD-2025-03448,2025-10-17,2025-10-22,CUST-0199,PRD-008,R106,In-Store,Credit Card,3,49,0.05,139.65,54,85.65
ORD-2025-01100,2025-10-18,2025-10-20,CUST-0119,PRD-015,R101,In-Store,Credit Card,1,15,0.05,14.25,5,9.25
ORD-2025-01271,2025-10-18,2025-10-23,CUST-0157,PRD-007,R102,In-Store,Bank Transfer,5,129,0,645,275,370
ORD-2025-01757,2025-10-18,2025-10-22,CUST-0068,PRD-016,R108,In-Store,PayPal,2,24,0.05,45.6,18,27.6
ORD-2025-01979,2025-10-18,2025-10-22,CUST-0161,PRD-001,R103,In-Store,Credit Card,2,999,0.05,1898.1,1300,598.1
ORD-2025-00632,2025-10-19,2025-10-20,CUST-0245,PRD-019,R105,Distributor,Cash,4,175,0.05,665,300,365
ORD-2025-00660,2025-10-19,2025-10-23,CUST-0081,PRD-014,R103,Online,PayPal,6,22,0.15,112.2,48,64.2
ORD-2025-01353,2025-10-19,2025-10-23,CUST-0129,PRD-028,R105,In-Store,Credit Card,6,135,0.05,769.5,360,409.5
ORD-2025-01477,2025-10-19,2025-10-22,CUST-0222,PRD-016,R101,In-Store,Credit Card,1,24,0.1,21.6,9,12.6
ORD-2025-00094,2025-10-20,2025-10-25,CUST-0007,PRD-004,R104,Online,PayPal,6,2199,0.1,11874.6,8400,3474.6
ORD-2025-00599,2025-10-20,2025-10-25,CUST-0117,PRD-005,R101,Distributor,PayPal,3,39,0.1,105.3,45,60.3
ORD-2025-02030,2025-10-20,2025-10-21,CUST-0110,PRD-005,R105,In-Store,Bank Transfer,1,39,0.15,33.15,15,18.15
ORD-2025-03407,2025-10-20,2025-10-23,CUST-0067,PRD-005,R106,Distributor,Bank Transfer,6,39,0.1,210.6,90,120.6
ORD-2025-00030,2025-10-21,2025-10-23,CUST-0048,PRD-012,R102,Online,Credit Card,4,199,0.1,716.4,360,356.4
ORD-2025-01365,2025-10-22,2025-10-26,CUST-0019,PRD-025,R104,Distributor,Cash,3,620,0.15,1581,870,711
ORD-2025-01439,2025-10-22,2025-10-23,CUST-0005,PRD-006,R102,Online,Credit Card,3,89,0.05,253.65,105,148.65
ORD-2025-02012,2025-10-22,2025-10-26,CUST-0028,PRD-004,R105,Distributor,PayPal,4,2199,0,8796,5600,3196
ORD-2025-01173,2025-10-23,2025-10-24,CUST-0212,PRD-013,R105,Online,PayPal,4,28,0.05,106.4,56,50.4
ORD-2025-01550,2025-10-23,2025-10-28,CUST-0025,PRD-021,R103,In-Store,PayPal,3,289,0.05,823.65,360,463.65
ORD-2025-03068,2025-10-23,2025-10-24,CUST-0216,PRD-007,R105,In-Store,PayPal,3,129,0.1,348.3,165,183.3
ORD-2025-03316,2025-10-23,2025-10-28,CUST-0022,PRD-005,R104,In-Store,Cash,2,39,0,78,30,48
ORD-2025-00098,2025-10-24,2025-10-27,CUST-0175,PRD-028,R108,Distributor,Credit Card,1,135,0.05,128.25,60,68.25
ORD-2025-01113,2025-10-24,2025-10-28,CUST-0073,PRD-010,R102,Distributor,Cash,6,799,0.2,3835.2,2520,1315.2
ORD-2025-02307,2025-10-24,2025-10-28,CUST-0225,PRD-026,R106,Online,Bank Transfer,2,210,0.05,399,190,209
ORD-2025-03133,2025-10-24,2025-10-28,CUST-0204,PRD-009,R104,Distributor,Bank Transfer,5,329,0.1,1480.5,900,580.5
ORD-2025-03256,2025-10-24,2025-10-25,CUST-0095,PRD-005,R103,Distributor,Credit Card,3,39,0.2,93.6,45,48.6
ORD-2025-00159,2025-10-25,2025-10-30,CUST-0079,PRD-016,R103,In-Store,Credit Card,6,24,0.2,115.2,54,61.2
ORD-2025-01165,2025-10-25,2025-10-29,CUST-0004,PRD-006,R102,In-Store,Bank Transfer,3,89,0.05,253.65,105,148.65
ORD-2025-01925,2025-10-25,2025-10-28,CUST-0217,PRD-009,R108,In-Store,Cash,6,329,0.1,1776.6,1080,696.6
ORD-2025-03141,2025-10-25,2025-10-29,CUST-0049,PRD-020,R108,In-Store,Cash,5,230,0.05,1092.5,550,542.5
ORD-2025-03277,2025-10-25,2025-10-29,CUST-0188,PRD-024,R103,Distributor,Credit Card,4,549,0.1,1976.4,960,1016.4
ORD-2025-00039,2025-10-26,2025-10-27,CUST-0171,PRD-011,R105,Distributor,Bank Transfer,6,499,0.15,2544.9,1560,984.9
ORD-2025-00199,2025-10-26,2025-10-28,CUST-0017,PRD-020,R104,Distributor,Bank Transfer,1,230,0,230,110,120
ORD-2025-01470,2025-10-26,2025-10-29,CUST-0029,PRD-005,R108,Online,Cash,3,39,0.15,99.45,45,54.45
ORD-2025-02147,2025-10-26,2025-10-29,CUST-0072,PRD-015,R106,In-Store,Bank Transfer,5,15,0.15,63.75,25,38.75
ORD-2025-02432,2025-10-26,2025-10-29,CUST-0250,PRD-016,R103,Online,Cash,3,24,0,72,27,45
ORD-2025-02841,2025-10-26,2025-10-30,CUST-0168,PRD-015,R103,Distributor,Bank Transfer,4,15,0,60,20,40
ORD-2025-02852,2025-10-26,2025-10-28,CUST-0098,PRD-005,R101,Distributor,Cash,5,39,0,195,75,120
ORD-2025-03291,2025-10-26,2025-10-31,CUST-0061,PRD-007,R104,Distributor,PayPal,3,129,0,387,165,222
ORD-2025-00443,2025-10-27,2025-11-01,CUST-0023,PRD-003,R103,Distributor,PayPal,3,749,0.1,2022.3,1440,582.3
ORD-2025-01406,2025-10-27,2025-10-29,CUST-0016,PRD-012,R101,Online,Cash,2,199,0,398,180,218
ORD-2025-02737,2025-10-27,2025-10-30,CUST-0094,PRD-020,R103,Distributor,PayPal,5,230,0,1150,550,600
ORD-2025-00150,2025-10-28,2025-11-02,CUST-0199,PRD-007,R103,Online,PayPal,1,129,0.05,122.55,55,67.55
ORD-2025-00218,2025-10-28,2025-11-02,CUST-0053,PRD-016,R105,In-Store,Credit Card,2,24,0.2,38.4,18,20.4
ORD-2025-00975,2025-10-28,2025-10-29,CUST-0159,PRD-002,R106,Distributor,Bank Transfer,1,1699,0.05,1614.05,1100,514.05
ORD-2025-02805,2025-10-28,2025-10-31,CUST-0039,PRD-026,R101,Distributor,Cash,6,210,0.2,1008,570,438
ORD-2025-01415,2025-10-29,2025-11-02,CUST-0177,PRD-016,R102,Online,Bank Transfer,2,24,0.05,45.6,18,27.6
ORD-2025-02111,2025-10-29,2025-10-30,CUST-0022,PRD-020,R108,In-Store,Cash,2,230,0.2,368,220,148
ORD-2025-01560,2025-10-30,2025-10-31,CUST-0142,PRD-021,R102,In-Store,PayPal,1,289,0.1,260.1,120,140.1
ORD-2025-01657,2025-10-30,2025-10-31,CUST-0249,PRD-010,R106,Distributor,PayPal,5,799,0.05,3795.25,2100,1695.25
ORD-2025-02668,2025-10-30,2025-11-02,CUST-0163,PRD-006,R103,Online,Bank Transfer,1,89,0.2,71.2,35,36.2
ORD-2025-03443,2025-10-30,2025-11-02,CUST-0112,PRD-012,R106,In-Store,Bank Transfer,5,199,0,995,450,545
ORD-2025-02319,2025-10-31,2025-11-02,CUST-0095,PRD-021,R108,In-Store,Bank Transfer,3,289,0.05,823.65,360,463.65
ORD-2025-02013,2025-11-01,2025-11-04,CUST-0021,PRD-013,R106,Distributor,Cash,6,28,0,168,84,84
ORD-2025-02252,2025-11-01,2025-11-04,CUST-0165,PRD-002,R108,Distributor,Bank Transfer,1,1699,0,1699,1100,599
ORD-2025-03313,2025-11-01,2025-11-03,CUST-0111,PRD-017,R101,Online,Credit Card,5,139,0,695,325,370
ORD-2025-00332,2025-11-02,2025-11-05,CUST-0179,PRD-020,R104,Distributor,PayPal,4,230,0.05,874,440,434
ORD-2025-01063,2025-11-02,2025-11-05,CUST-0148,PRD-022,R104,Distributor,Cash,3,450,0.2,1080,630,450
ORD-2025-00776,2025-11-03,2025-11-07,CUST-0109,PRD-027,R104,In-Store,Cash,3,260,0.1,702,345,357
ORD-2025-01737,2025-11-03,2025-11-04,CUST-0059,PRD-027,R101,Online,Credit Card,1,260,0.1,234,115,119
ORD-2025-00277,2025-11-04,2025-11-07,CUST-0011,PRD-005,R103,Distributor,Bank Transfer,2,39,0,78,30,48
ORD-2025-00709,2025-11-04,2025-11-06,CUST-0075,PRD-013,R102,Distributor,Credit Card,1,28,0,28,14,14
ORD-2025-01101,2025-11-04,2025-11-09,CUST-0080,PRD-019,R108,Online,Cash,6,175,0.05,997.5,450,547.5
ORD-2025-02104,2025-11-04,2025-11-07,CUST-0171,PRD-013,R106,In-Store,Bank Transfer,2,28,0.15,47.6,28,19.6
ORD-2025-02561,2025-11-04,2025-11-07,CUST-0087,PRD-002,R104,In-Store,PayPal,5,1699,0,8495,5500,2995
ORD-2025-02732,2025-11-04,2025-11-07,CUST-0111,PRD-003,R105,In-Store,PayPal,6,749,0,4494,2880,1614
ORD-2025-03059,2025-11-04,2025-11-05,CUST-0029,PRD-025,R107,Distributor,Bank Transfer,6,620,0.15,3162,1740,1422
ORD-2025-03000,2025-11-05,2025-11-09,CUST-0214,PRD-008,R107,Distributor,Credit Card,1,49,0.15,41.65,18,23.65
ORD-2025-03134,2025-11-05,2025-11-06,CUST-0102,PRD-023,R103,Online,Credit Card,5,149,0.05,707.75,325,382.75
ORD-2025-01182,2025-11-06,2025-11-09,CUST-0149,PRD-019,R105,Distributor,Cash,2,175,0,350,150,200
ORD-2025-02642,2025-11-06,2025-11-09,CUST-0063,PRD-009,R103,In-Store,PayPal,1,329,0.05,312.55,180,132.55
ORD-2025-00601,2025-11-08,2025-11-10,CUST-0130,PRD-001,R102,Distributor,Credit Card,6,999,0.05,5694.3,3900,1794.3
ORD-2025-02119,2025-11-08,2025-11-09,CUST-0141,PRD-018,R105,Online,PayPal,5,85,0.15,361.25,200,161.25
ORD-2025-02544,2025-11-08,2025-11-12,CUST-0089,PRD-025,R102,Online,Cash,4,620,0.05,2356,1160,1196
ORD-2025-00710,2025-11-09,2025-11-12,CUST-0037,PRD-020,R101,Online,Bank Transfer,5,230,0.05,1092.5,550,542.5
ORD-2025-01044,2025-11-09,2025-11-13,CUST-0026,PRD-005,R108,Online,PayPal,2,39,0,78,30,48
ORD-2025-01632,2025-11-09,2025-11-14,CUST-0199,PRD-014,R103,Online,PayPal,6,22,0,132,48,84
ORD-2025-02812,2025-11-09,2025-11-10,CUST-0218,PRD-004,R108,Online,PayPal,2,2199,0,4398,2800,1598
ORD-2025-02872,2025-11-09,2025-11-10,CUST-0151,PRD-025,R101,In-Store,Credit Card,2,620,0.1,1116,580,536
ORD-2025-02941,2025-11-09,2025-11-13,CUST-0166,PRD-023,R108,Online,Credit Card,1,149,0.15,126.65,65,61.65
ORD-2025-00200,2025-11-11,2025-11-16,CUST-0220,PRD-022,R105,Distributor,Bank Transfer,1,450,0.05,427.5,210,217.5
ORD-2025-00442,2025-11-11,2025-11-16,CUST-0096,PRD-015,R108,Online,PayPal,3,15,0.05,42.75,15,27.75
ORD-2025-00976,2025-11-11,2025-11-13,CUST-0227,PRD-008,R103,In-Store,Cash,3,49,0,147,54,93
ORD-2025-01229,2025-11-11,2025-11-16,CUST-0135,PRD-028,R107,Distributor,PayPal,2,135,0,270,120,150
ORD-2025-02365,2025-11-12,2025-11-13,CUST-0179,PRD-005,R101,Distributor,Credit Card,2,39,0,78,30,48
ORD-2025-03335,2025-11-12,2025-11-13,CUST-0001,PRD-023,R106,Online,Bank Transfer,4,149,0.2,476.8,260,216.8
ORD-2025-03431,2025-11-12,2025-11-15,CUST-0082,PRD-008,R104,Online,Credit Card,5,49,0,245,90,155
ORD-2025-03433,2025-11-12,2025-11-14,CUST-0063,PRD-017,R107,Online,Bank Transfer,1,139,0.2,111.2,65,46.2
ORD-2025-01304,2025-11-13,2025-11-17,CUST-0211,PRD-021,R108,Online,Cash,1,289,0.05,274.55,120,154.55
ORD-2025-02348,2025-11-13,2025-11-14,CUST-0240,PRD-022,R105,Online,PayPal,5,450,0.05,2137.5,1050,1087.5
ORD-2025-02862,2025-11-13,2025-11-15,CUST-0120,PRD-011,R101,In-Store,Credit Card,6,499,0.2,2395.2,1560,835.2
ORD-2025-00797,2025-11-14,2025-11-15,CUST-0071,PRD-018,R103,In-Store,PayPal,4,85,0,340,160,180
ORD-2025-00856,2025-11-14,2025-11-15,CUST-0031,PRD-008,R108,Online,PayPal,6,49,0,294,108,186
ORD-2025-01174,2025-11-14,2025-11-19,CUST-0218,PRD-011,R101,In-Store,Cash,1,499,0.05,474.05,260,214.05
ORD-2025-01272,2025-11-14,2025-11-18,CUST-0136,PRD-027,R101,In-Store,Cash,5,260,0.05,1235,575,660
